@relation ceratocystis5
% ceratocystis_test_90_10_rgb_11_fs9_res5

@attribute feature2 numeric
@attribute feature5 numeric
@attribute feature23 numeric
@attribute feature27 numeric
@attribute feature32 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature45 numeric
@attribute class {1,2,3}

@data
131.04,17.0851,6,129.260864,4.188697,234,500,915,1
131.87,14.3324,16,131.824444,6.509802,250,385,832,1
132.77,10.99,7,131.771605,3.852199,231,275,682,1
133.04,6.61,13,131.331852,4.206126,221,295,666,1
131.44,47.4016,3,128.00963,7.858011,261,500,946,1
132.27,26.9956,2,131.068889,14.114905,241,278,536,1
133.57,22.7544,3,131.929506,4.912094,220,313,700,1
131.7,12.0576,4,129.826543,6.489702,241,436,870,1
130.39,232.0276,1,129.888889,13.507034,266,450,768,1
131.22,22.7875,12,130.301852,4.690278,277,296,568,1
132.86,10.2684,12,132.128642,3.271674,203,311,818,1
130.12,31.1699,17,126.73284,9.418639,252,267,418,1
130.01,22.3291,9,126.672099,8.047013,271,271,438,1
132.92,15.2884,3,131.917284,13.164765,232,346,688,1
130.39,16.6299,7,125.678025,11.395924,273,283,465,1
132.49,12.4931,1,132.185679,3.485704,203,278,742,1
131.98,4.6059,16,131.107531,5.576082,213,287,613,1
130.28,21.5736,7,131.228765,5.724224,272,381,723,1
131.51,8.0556,8,131.417407,3.515401,214,270,664,1
131.84,18.0876,6,130.214321,7.002702,239,445,845,1
132.67,39.02,8,130.806173,4.176657,262,294,618,1
129.78,34.68,11,129.878395,12.435377,236,340,561,1
130.89,30.8819,9,130.704568,5.152548,222,295,632,1
132.12,23.4875,8,131.468519,5.063432,215,285,687,1
132.26,8.2531,1,131.368395,2.710443,218,329,801,1
134.24,26.0475,6,131.325432,3.766625,222,284,669,1
130.45,11.7404,3,128.954321,3.657883,235,471,945,1
131.17,5.4956,6,130.979753,5.139285,273,357,650,1
131.57,30.4736,15,132.165432,4.549914,210,360,840,1
130.37,29.0104,3,131.034321,4.558151,272,451,810,1
133.16,3.3856,9,131.786173,4.563464,204,428,975,1
130.4,8.11,12,128.498519,5.042253,272,259,490,1
132.7,17.7456,7,131.968519,10.616715,237,356,725,1
132.2,31.5296,3,128.430247,6.945773,241,297,568,1
130.09,74.4356,5,130.738025,7.729753,237,390,733,1
131.38,112.5776,4,130.421728,7.218057,255,456,860,1
132.34,35.5456,9,129.54716,9.384897,280,343,543,1
130.94,1.1176,13,131.209753,4.310607,202,432,940,1
132.76,5.8644,1,131.782593,3.059791,205,305,706,1
130.45,28.9219,9,126.916049,25.281094,258,264,464,1
132.19,41.2464,3,128.579136,5.195062,219,507,1004,1
131.09,8.04,1,131.51716,2.801794,212,291,726,1
132.98,9.4739,10,132.049259,5.927886,205,316,662,1
130.23,16.9075,8,125.738272,10.706894,260,264,404,1
132.58,42.9091,3,128.718395,9.187471,287,457,773,1
128.94,10.75,17,123.861358,16.808901,282,282,496,1
131.52,4.5956,16,130.744321,4.1486,219,412,914,1
131.55,19.7771,15,129.154691,16.085101,254,308,639,1
132.61,2.7299,4,131.072346,7.687366,234,433,852,1
131.27,93.5211,20,128.690617,16.563242,236,307,520,1
132.13,13.2696,13,131.104444,4.139876,224,389,872,1
132.89,53.3131,2,130.023086,4.360089,228,499,1017,1
130.34,35.9291,3,128.325926,3.072454,259,534,1005,1
131.7,13.09,6,128.989877,6.800121,237,466,874,1
131.94,150.1104,18,129.481481,16.117269,241,298,523,1
131.77,12.7764,14,131.837284,3.73867,247,339,835,1
129.84,15.3475,8,128.659136,19.575953,256,304,496,1
131.97,9.7291,3,131.124198,3.894141,215,463,1022,1
132.05,8.9976,2,132.102099,2.646796,201,293,768,1
129.59,109.24,8,130.906667,3.838658,194,311,707,1
131.6,43.5531,11,128.784074,17.228869,280,322,657,1
133.02,14.0896,5,132.273704,3.364098,197,286,775,1
133.4,12.9971,22,130.070123,9.750814,222,275,562,1
131.61,45.3056,19,130.090741,12.560072,236,327,593,1
131.81,16.0324,15,130.625679,12.477603,236,303,559,1
132.34,41.86,0,128.813951,7.493918,252,479,944,1
131.82,28.78,17,128.62679,16.667801,240,277,529,1
130.66,22.9091,15,127.811605,17.296173,227,316,501,1
132.95,49.5336,11,130.397407,8.231728,261,305,562,1
132.05,44.0736,15,128.722346,10.215532,211,317,623,1
129.99,77.2179,16,128.464074,15.065723,253,305,586,1
133.28,16.9904,0,132.283704,3.467054,192,317,843,1
131.38,4.3971,13,131.574321,7.989243,237,283,599,1
133.1,4.85,9,131.95284,5.594335,218,347,764,1
129.79,53.1,7,128.789012,9.270664,260,310,537,1
132.38,5.2659,4,131.253704,8.315542,230,308,637,1
131.44,20.9331,11,131.748025,15.286667,219,343,645,1
131.55,98.5971,22,131.054568,7.198559,238,415,819,1
131.45,9.8275,1,130.814815,13.327728,255,443,789,1
131.03,71.2675,4,128.32716,3.800768,239,504,921,1
130.4,34.6971,5,130.919383,17.895861,248,442,749,1
130.72,81.4771,14,129.066173,18.608706,243,320,599,1
132.23,1.1139,8,131.570494,4.809359,214,293,684,1
131.5,20.7475,15,131.670617,3.990368,248,360,844,1
134.21,5.3475,6,132.120617,5.105062,215,331,744,1
128.71,74.01,11,124.916667,24.263481,288,295,459,1
131.53,52.1019,13,131.447284,5.151879,200,371,836,1
130.25,91.6064,2,130.961728,6.516462,232,407,859,1
131.82,18.2611,7,131.198025,3.962186,234,301,662,1
132.01,5.2504,5,131.54358,4.472878,203,287,636,1
130.62,12.5544,14,125.28679,7.535688,267,274,500,1
129.74,8.0064,8,125.386667,27.839481,262,291,500,1
129.92,11.2099,9,128.072222,5.345494,275,274,489,1
130.54,10.2675,5,130.035556,13.471409,238,459,872,1
131.25,18.2384,12,131.143951,4.551037,264,368,706,1
134.66,52.3531,4,128.170123,3.65886,284,458,821,1
129.9,6.7219,11,130.852346,6.860915,232,457,920,1
131.68,4.3011,8,131.389383,3.814781,232,315,717,1
131.41,27.8364,18,130.373333,7.987026,235,292,697,1
130.37,99.2091,3,129.068765,8.275042,216,338,574,1
129.6,28.1696,2,127.532963,4.753402,237,501,930,1
131.37,7.8684,14,130.886543,7.975056,219,314,587,1
132.38,2.4756,14,129.466914,6.225123,236,262,495,1
128.46,28.3491,19,123.74679,19.600482,280,293,490,1
130.98,20.7179,10,131.485309,4.768195,274,383,697,1
132.32,39.0451,6,128.616914,10.502608,249,294,528,1
131.39,25.7875,13,131.758395,3.601662,196,378,893,1
130.29,51.7624,9,125.809259,12.749927,305,323,524,1
131.86,8.3875,10,130.86963,4.02285,230,263,598,1
128.52,10.5824,8,126.804691,29.057198,273,307,508,1
131.03,211.4075,13,130.299383,8.018724,211,319,588,1
131.69,41.6604,1,129.974444,3.262542,227,501,1023,1
130.57,40.4331,1,127.457654,5.716153,245,522,930,1
133.48,36.6275,9,132.22037,5.073405,207,344,792,1
129.16,18.1075,12,126.05,4.800671,311,263,478,1
132.71,68.6996,17,130.89,6.116371,259,318,584,1
131.64,6.1371,22,131.291358,8.59423,205,387,867,1
129.36,12.7884,7,128.829259,4.966289,267,289,508,1
132.13,4.8275,8,131.554444,5.540868,233,300,646,1
132.09,2.0171,5,131.480617,4.520874,226,295,722,1
131.01,5.6,3,131.364444,3.749006,225,290,731,1
130.2,17.3771,5,128.54716,9.309447,258,440,801,1
130.68,33.6379,3,130.835802,8.481501,254,435,833,1
131.41,70.3176,2,129.485062,10.71209,269,455,784,1
130.35,62.7,8,131.174568,8.531223,248,406,777,1
131.12,2.3475,4,127.052963,8.315943,232,290,554,1
131.3,26.6804,3,131.468889,2.971063,219,303,763,1
131.13,37.3976,5,128.218395,3.519455,243,472,946,1
130.49,17.5275,15,131.58,4.433165,214,342,823,1
130.31,50.8219,5,131.159753,18.455871,244,428,761,1
132.4,6.3516,5,132.092099,2.497704,209,277,726,1
129.59,56.2259,14,131.359136,5.07156,276,405,763,1
132.88,5.7816,16,131.487778,6.593289,244,310,616,1
130.9,4.18,17,131.228642,3.041117,206,412,928,1
132.49,12.6859,11,129.41642,11.198258,236,274,547,1
131.76,3.58,16,131.344444,3.390694,218,268,623,1
133.39,37.02,8,131.850741,6.745147,202,322,713,1
131.7,8.5259,3,131.352346,4.703008,213,313,731,1
130.39,39.6971,2,127.480617,9.438075,239,514,955,1
130.89,4.7475,7,131.146173,4.496496,277,414,816,1
131.59,13.5491,2,130.82358,10.214043,221,468,919,1
131.04,17.82,6,131.47321,2.38173,213,308,749,1
130.8,55.4675,21,129.563333,11.064704,249,305,621,1
131.37,51.9091,5,131.451235,4.283381,259,403,852,1
132.57,11.6576,11,129.505556,11.285874,253,300,528,1
133.15,24.6064,3,132.271728,4.155181,219,287,593,1
131.82,10.2331,1,131.92679,3.640503,248,325,805,1
130.53,44.0875,5,127.789753,8.921919,254,462,843,1
130.33,67.0699,11,130.16716,3.650965,244,304,625,1
130.06,26.7075,11,129.908889,6.486265,258,247,574,1
132.26,2.2764,7,131.438889,4.444732,208,458,1005,1
132.3,101.5976,4,129.665062,3.401798,251,497,966,1
130.38,10.4675,3,129.69963,8.164162,233,465,926,1
131.88,30.2875,4,128.930494,5.928986,239,286,605,1
129.84,5.7531,7,130.358148,14.869477,241,451,879,1
131.36,23.5624,15,129.619753,8.265794,213,316,580,1
132.68,14.7275,16,129.872346,5.559105,259,283,602,1
131.73,15.3875,11,131.598272,7.052436,187,360,844,1
131.2,12.3875,16,129.58,5.717718,233,270,535,1
131.61,14.1499,5,131.182222,4.922765,226,451,965,1
131.26,29.3676,17,130.384444,5.819849,223,281,569,1
130.27,125.0091,3,130.735309,4.387965,274,449,811,1
131.43,24.1796,15,131.182346,11.967581,231,396,785,1
131.5,14.8275,15,130.805185,7.348711,249,429,825,1
130.54,52.2676,5,131.28321,9.476691,236,388,768,1
130.98,2.7504,8,127.172716,14.253902,272,294,577,1
133,3.2276,10,131.775309,3.53409,215,413,951,1
132.16,10.5675,24,131.868765,4.294817,235,384,818,1
132.11,53.5691,11,128.924568,11.690123,258,282,639,1
131.54,25.86,7,129.677531,5.470779,241,305,634,1
133.98,29.1939,11,132.238272,4.289916,210,333,692,1
131.8,5.4499,6,131.79642,4.261591,205,422,999,1
130.62,8.76,13,131.553457,3.631427,211,295,602,1
132.52,17.2776,13,128.18963,12.571306,255,286,475,1
127.84,38.9436,4,126.701975,4.560954,252,489,940,1
130.86,33.2884,1,129.742469,6.440166,241,467,870,1
128.23,13.36,10,126.15963,3.797464,299,265,468,1
131.59,39.8131,14,131.356173,4.605915,287,404,770,1
131.76,38.0675,8,131.344568,13.007899,206,386,728,1
132.82,28.8899,9,128.971111,13.690243,250,293,598,1
130.73,26.2019,7,127.512469,10.000419,257,303,530,1
132.56,13.2819,15,130.65642,15.745593,236,279,515,1
132.06,4.4139,15,131.865432,3.11947,210,403,947,1
127.38,57.6004,17,122.144815,10.094226,299,301,484,1
130.55,26.1875,9,129.62963,12.577282,218,325,560,1
131.08,40.9131,11,131.057531,4.954693,220,397,775,1
132.84,33.2776,10,129.576543,10.881239,243,284,511,1
131.47,63.8899,0,129.06679,4.411024,283,450,789,1
131.09,48.6675,12,129.441605,12.216604,252,312,503,1
131.3,50.5376,1,129.305062,5.032691,241,502,948,1
128.96,66.0979,17,125.169877,14.699797,279,298,519,1
131.63,5.46,5,127.236049,7.171714,244,273,545,1
131.51,6.8139,16,130.39037,4.971306,270,286,536,1
131.07,5.2779,4,130.470494,9.421879,236,414,753,1
132.28,34.3659,10,127.922469,3.976085,276,438,816,1
131.58,30.33,4,130.551728,14.608936,262,427,749,1
131.14,58.0611,5,127.354691,3.817508,269,543,977,1
132.6,27.76,6,127.315062,2.966869,296,463,829,1
130.95,24.1691,2,130.051481,8.387253,248,398,733,1
128.64,10.4704,9,123.483951,37.641064,286,304,460,1
130.79,23.2971,0,129.772099,5.905371,230,484,933,1
131.87,72.0419,2,130.696296,11.178514,216,329,603,1
129.81,19.8075,2,130.407037,6.762919,236,460,898,1
131.88,5.4619,3,131.361111,3.665695,226,296,691,1
132.02,74.3184,4,127.568642,3.236623,256,559,1019,1
132.12,9.8675,5,130.067654,9.41713,230,484,932,1
129.81,8.7299,16,130.173827,12.459862,232,312,570,1
131.98,31.4924,13,128.217531,17.082168,262,282,561,1
132.18,28.8611,17,129.589012,6.176377,240,300,588,1
131.23,32.2,16,129.555309,3.133054,290,467,817,1
132.58,17.9936,4,132.191481,3.33978,199,301,776,1
131.47,6.5699,8,131.049877,10.076665,229,402,823,1
132.93,5.43,9,128.101605,15.335401,280,291,515,1
131.41,56.5811,3,131.200617,5.235112,208,341,763,1
132.73,12.8516,0,132.415679,2.30507,223,340,817,1
131.8,61.3811,2,130.148148,3.440262,241,501,974,1
130.38,17.69,19,131.133827,5.870548,216,392,851,1
132.56,28.3275,3,127.615062,7.8161,257,501,868,1
130.77,11.3451,10,131.15642,12.951041,236,406,831,1
132.98,22.4075,7,131.620494,4.375993,243,258,678,1
130.67,50.2451,2,129.368148,8.144935,255,476,972,1
130.18,34.7131,17,125.063086,22.989344,297,305,491,1
130.76,14.34,11,128.86358,11.923086,274,313,590,1
131.11,37.2716,21,130.141852,5.1671,223,289,602,1
130.96,3.8556,8,131.035062,3.976987,220,295,655,1
133.54,22.9019,3,131.384321,5.932933,249,255,620,1
132.47,5.6139,22,131.858148,3.695944,219,290,713,1
130.77,29.3219,5,126.788272,3.723781,258,502,936,1
131.54,20.0739,3,131.455185,4.45596,261,334,672,1
131.12,30.4075,4,131.002963,4.588776,261,280,641,1
130.3,50.82,12,131.323951,4.88172,263,385,734,1
131.86,64.1696,10,131.512222,4.296027,229,381,791,1
133.17,44.6851,5,128.518272,7.479773,246,481,865,1
132.81,22.7104,2,127.902716,3.936085,314,464,806,1
132.49,35.8784,13,130.832346,5.010069,251,333,671,1
131.83,9.9064,3,131.014074,3.732401,261,403,865,1
132.27,19.4771,12,132.057531,4.376311,223,365,840,1
130.14,13.9324,7,128.818148,8.754912,209,308,559,1
129.8,28.4996,9,127.306173,12.22247,270,255,468,1
130.86,22.3064,9,130.241235,8.510442,208,320,612,1
131.69,3.6851,17,131.110123,6.120962,222,302,625,1
133.96,28.1516,10,132.333827,4.941494,201,334,674,1
131.2,15.81,9,130.590617,6.810241,226,429,881,1
132.36,24.0904,5,131.107531,4.56868,263,291,624,1
130.07,14.1656,12,124.298025,17.691975,281,290,485,1
132.05,57.5075,3,131.09716,4.01931,195,309,724,1
131.75,34.1059,2,130.571111,13.253754,260,450,783,1
131.09,21.14,4,131.322222,4.178022,254,348,690,1
133.02,10.3171,6,132.04358,3.10114,199,301,735,1
131.6,34.8384,11,129.256173,6.037859,227,284,571,1
129.48,25.2459,5,128.254568,11.129748,249,302,528,1
130.72,23.7651,11,127.318889,22.308857,273,295,546,1
132.7,4.6404,5,132.148272,2.733974,226,325,779,1
130.51,57.5096,12,131.260988,4.593023,261,411,755,1
131.79,16.2939,2,132.440741,2.584298,205,344,858,1
130.99,45.1939,12,127.606173,9.159278,268,460,799,1
132.25,19.5116,3,131.94679,3.06379,193,334,823,1
131.84,8.1275,16,130.702346,6.811056,235,304,732,1
130.54,6.3144,13,131.358025,4.132228,241,298,653,1
131.99,5.97,7,131.168025,3.706241,232,265,651,1
132.2,4.11,13,131.937531,2.565763,214,390,890,1
131.76,44.1776,15,130.122346,4.284405,249,260,567,1
132.88,35.0739,5,128.265062,3.009278,286,438,872,1
132.96,1.55,10,131.425679,3.606477,212,294,662,1
132.51,9.8536,14,131.455432,3.867997,218,352,849,1
131.27,74.6275,6,126.71358,8.004502,262,501,918,1
129.87,14.9499,6,130.279753,6.436277,235,453,886,1
131.56,3.5459,3,131.809383,3.608598,211,271,703,1
127.97,37.0616,8,124.298889,19.942285,265,318,504,1
131.73,35.7096,6,127.405432,8.134748,251,508,893,1
131.21,5.7139,3,131.456914,2.047222,203,330,772,1
130.83,55.0411,2,130.720617,3.791722,196,314,700,1
131.27,6.4099,6,126.294568,9.28881,253,304,524,1
134.4,20.1979,2,132.356296,4.121992,216,290,628,1
130.66,63.9716,1,127.118519,6.782095,266,524,970,1
132.36,15.4171,12,129.699877,7.512714,236,277,549,1
128.88,32.36,13,123.839877,17.287518,237,319,547,1
131.1,6.1444,5,131.159753,4.789901,247,249,636,1
131.82,2.6496,14,131.09321,5.749351,212,411,858,1
131.14,16.88,24,130.296543,12.244811,233,325,634,1
132.61,41.3284,3,131.233704,2.968251,225,431,887,1
131.1,59.8675,11,127.844198,20.162872,255,288,487,1
132.07,14.3256,17,132.41679,2.868964,216,400,865,1
132.02,9.8179,2,128.52358,5.146776,249,506,1011,1
131.56,28.9056,14,131.056667,8.241744,210,412,826,1
132.41,6.0971,8,131.781728,3.533643,233,286,715,1
131.11,18.8316,3,128.406296,8.379276,255,492,885,1
132.17,23.06,5,131.357407,8.912814,233,322,659,1
130.93,7.8875,0,130.399012,8.80796,241,441,939,1
130.56,18.5416,7,128.521975,13.560977,264,247,478,1
131.97,19.9379,19,131.956049,3.490821,203,353,886,1
132.68,41.2299,24,129.575309,20.371389,251,275,507,1
134.54,13.8931,3,132.332469,4.317438,203,307,747,1
132.54,45.6884,8,129.543704,6.788872,230,284,633,1
131.75,79.3076,3,129.289259,3.648973,267,425,828,1
132.35,2.8256,8,131.283086,4.519424,232,302,722,1
131.26,3.1816,12,131.828272,3.963202,217,283,691,1
131.63,22.4296,6,127.708765,9.908641,259,447,760,1
131.52,48.3676,5,129.348519,5.131998,235,479,936,1
131.88,58.7096,6,130.073827,3.254411,275,466,810,1
132.07,12.8084,21,131.457284,8.599986,209,365,796,1
133.34,7.06,0,131.018148,4.742948,218,471,1005,1
130.5,33.8891,2,129.305926,7.099869,238,460,861,1
131.2,3.7011,5,131.289506,4.022766,225,283,707,1
131.08,8.33,10,130.482469,4.510504,262,300,597,1
130.52,8.9376,5,130.794074,3.448557,260,400,858,1
132.1,3.6275,1,131.751728,3.570536,231,298,741,1
130.41,10.6924,13,130.924568,11.090151,216,416,896,1
131.51,52.5924,6,128.713333,4.436238,257,518,979,1
131.59,17.5659,6,131.43037,4.116663,260,355,728,1
129.3,44.3851,13,124.045432,11.140345,266,311,492,1
130.92,30.1171,13,127.849753,9.515587,251,262,474,1
131.53,4.1275,9,131.522593,6.486115,217,392,834,1
130.91,71.82,11,128.841852,8.822038,238,316,496,1
132.8,64.0376,7,131.698889,12.04324,235,313,622,1
130.56,2.3779,3,130.944198,9.25603,228,439,914,1
128.17,53.1404,10,126.383951,5.142217,291,277,480,1
132.14,8.7531,9,130.858272,5.821824,223,289,594,1
129.68,18.5939,11,127.741852,10.031609,205,287,522,1
132.12,6.4584,3,130.731358,4.787648,270,288,573,1
133,3.45,10,131.398765,4.885248,221,453,941,1
132.22,44.4576,2,127.99679,12.748587,260,281,616,1
130.08,46.9016,5,126.366667,13.569808,284,315,517,1
131.2,6.35,8,130.85679,4.380956,251,282,617,1
131.39,12.4419,10,131.590988,9.553702,228,437,890,1
129.8,18.2536,8,126.320741,15.484018,264,280,522,1
130.41,10.6931,18,131.176543,2.248887,205,378,901,1
131.19,16.1004,4,131.136667,12.807777,255,414,765,1
132.55,18.5675,3,131.590247,4.295436,214,306,778,1
131.41,9.4436,38,132.416543,2.260041,210,358,838,1
132.65,10.5004,2,132.470988,2.538733,212,341,839,1
131.24,8.2736,2,132.105432,3.296968,176,300,738,1
131.2,6.3499,8,130.904321,5.839328,194,335,694,1
132.86,14.1936,4,132.200494,5.352771,198,316,636,1
130.58,10.7331,14,131.585556,4.705588,230,289,680,1
130.76,42.6756,18,131.266049,6.50336,224,372,715,1
133.04,14.9204,5,127.904568,4.029106,256,542,1009,1
131.28,89.9971,4,129.518519,4.576977,229,493,968,1
130.96,77.3891,26,130.007407,12.531951,229,325,581,1
130.48,9.8411,16,130.899506,5.663513,189,428,905,1
131.3,113.19,20,130.709012,7.955379,216,314,587,1
131.58,80.9339,6,131.245185,17.225933,244,428,768,1
131.12,9.94,14,126.51358,10.529305,266,290,500,1
131.1,18.9419,7,129.927284,3.784569,261,296,574,1
131.56,73.3136,15,131.536296,4.776745,208,347,814,1
131.87,9.9499,21,131.739012,4.331472,220,282,698,1
130.13,4.7196,9,125.519383,15.93244,253,313,507,1
130.26,2.5051,9,130.894444,5.340826,218,421,980,1
130.54,15.8836,13,127.631728,7.800983,251,271,427,1
132.56,43.6811,3,131.381358,8.588235,239,373,750,1
129.48,19.19,6,126.650988,25.73835,262,281,501,1
132.44,5.0704,8,131.010494,3.981378,227,279,621,1
128.64,10.9371,14,126.260494,24.403999,271,302,505,1
130.66,17.9364,2,129.534691,12.76999,243,496,953,1
131.91,83.4971,11,128.250864,8.786077,232,330,522,1
129.52,62.0971,4,128.029753,5.664031,266,481,853,1
132.68,8.6291,0,131.912346,2.758851,207,281,707,1
126.36,63.37,20,122.545802,10.299565,284,309,488,1
131.2,10.9076,23,131.282469,4.809891,202,388,917,1
130.58,53.3836,0,129.196543,8.593938,246,462,854,1
132.32,49.7376,6,131.104321,9.591271,205,337,674,1
135.06,13.8524,3,131.871111,4.820889,220,300,691,1
131.73,2.4051,4,131.757284,3.87603,194,280,675,1
128.58,7.2564,9,124.389877,38.640531,280,295,455,1
132.47,25.3764,10,127.169012,8.643415,285,469,789,1
131.52,28.4036,13,131.292963,3.876172,213,375,859,1
130.05,22.7016,17,129.998642,6.622759,226,455,879,1
130.13,2.1691,12,126.210741,16.028468,267,295,548,1
129.06,26.3851,8,126.540123,23.477672,267,237,434,1
132.62,71.8611,16,129.533333,10.205743,254,300,674,1
132.51,8.4475,14,131.739136,7.493302,233,289,632,1
125.25,49.4484,11,121.826049,17.187921,294,307,477,1
133.06,60.8264,3,128.652963,5.804564,249,461,882,1
132.88,22.3259,9,131.467037,3.953325,237,327,755,1
130.24,45.9204,15,128.915185,9.408339,199,300,574,1
130.52,11.7896,13,130.257284,7.589533,229,458,886,1
131.01,16.8459,6,130.424444,7.369674,243,447,839,1
132.12,52.7296,5,127.308519,4.647274,298,452,802,1
132.73,4.8979,12,131.179136,8.883618,255,255,550,1
132.5,15.8624,8,130.598395,6.021459,233,289,706,1
129.66,19.2659,3,126.297531,28.454554,283,297,553,1
130.36,9.3584,11,130.480988,10.611143,253,459,849,1
131.42,19.4144,18,131.524938,3.296665,220,297,628,1
132.26,15.4684,4,131.722469,5.819116,220,306,704,1
130.15,12.5075,6,130.181852,4.612483,273,418,758,1
130.12,5.3476,10,130.955926,6.364798,227,436,891,1
132.66,5.49,13,131.901235,2.313241,196,400,952,1
131.23,32.5419,2,131.161728,5.147939,274,371,688,1
131.86,9.2716,6,131.33642,13.8578,211,397,734,1
131.01,27.8744,20,131.86716,4.149018,220,354,726,1
129.59,39.6224,21,125.172716,21.92919,281,299,522,1
132.81,16.27,5,131.971975,6.554961,192,308,684,1
130.56,14.2675,7,130.707407,4.654955,221,474,956,1
131.56,25.5819,6,126.782716,21.370835,226,342,606,1
131.62,4.94,7,131.960988,6.717981,206,296,636,1
131.91,12.7299,3,132.27716,3.115195,207,332,783,1
130.87,55.76,1,129.770247,7.161993,234,468,890,1
130.18,1.1616,13,130.649012,4.689706,261,391,782,1
131.72,31.41,7,131.588765,9.447552,250,398,815,1
131.2,16.8051,9,131.786667,4.536195,208,302,654,1
131.44,8.7736,13,130.704691,4.940387,271,300,556,1
130.82,3.5875,9,131.015802,4.864775,220,403,891,1
131.51,49.0496,2,128.618765,5.002408,247,510,928,1
130.85,11.5044,11,130.589383,4.946993,220,290,615,1
132.38,8.3376,11,130.857901,3.917779,232,268,609,1
132.25,102.27,1,131.187901,12.463925,230,320,608,1
131.2,108.1571,4,129.385556,7.368811,254,462,828,1
130.45,12.6699,13,131.26963,5.218581,267,427,766,1
131.24,2.9291,8,131.279383,3.689459,250,397,866,1
133.24,9.8659,11,131.86037,8.31727,246,369,789,1
132.29,180.4251,0,129.469877,7.637295,273,444,801,1
132.5,3.8259,10,131.64963,5.674077,231,295,637,1
132.14,21.98,7,128.537778,10.776528,265,452,764,1
130.99,26.0459,11,129.711111,6.103624,226,448,865,1
130.57,38.8684,18,129.935679,4.762532,253,289,544,1
131.62,36.9219,15,130.385679,7.866017,237,313,542,1
133.08,4.91,8,131.631728,4.939598,226,447,944,1
133.73,6.7659,6,132.257778,3.267137,197,301,770,1
130.15,10.7099,8,125.085185,16.580946,281,272,493,1
132.73,14.74,5,131.469136,3.57011,215,340,821,1
132.89,18.0291,12,130.935926,4.910737,218,286,561,1
132.2,16.7736,8,132.19321,3.838291,192,376,861,1
131.57,22.3456,5,131.362716,6.09847,264,356,645,1
132.99,11.82,20,128.738272,8.028306,240,260,484,1
132.97,7.4464,6,131.768889,6.779036,228,302,661,1
131.77,16.0675,15,131.599383,4.029405,231,332,772,1
130.3,25.4164,11,129.291852,18.416785,235,331,628,1
131.9,476.2275,15,131.312346,8.243796,227,325,601,1
130.44,32.8444,10,130.105926,12.185323,215,335,626,1
135.47,12.1859,3,132.441605,4.158236,210,297,695,1
132.96,18.8699,10,128.157531,15.459796,248,296,574,1
132.44,8.6196,6,132.268765,4.772452,197,296,619,1
130.92,11.3675,17,131.468272,6.55531,201,377,904,1
132.04,43.9859,12,129.494815,12.806623,248,317,611,1
133.21,36.8099,11,131.79716,9.501284,235,320,674,1
133.09,32.7011,16,130.483086,8.611364,237,296,628,1
131.33,49.3675,0,129.428395,7.391277,258,483,868,1
132.65,5.5899,2,132.257407,3.289936,182,351,828,1
130.63,5.3984,9,125.048642,16.473421,283,292,501,1
132.08,24.1,14,131.094321,10.627586,205,364,770,1
131.7,15.4336,14,129.32358,8.055836,258,304,624,1
129.94,4.8984,10,131.161728,5.517246,273,431,778,1
133.08,38.0211,4,131.613086,3.886788,215,323,794,1
131.47,26.8731,4,129.745185,11.538441,242,480,874,1
131.51,21.6916,23,131.995062,7.271426,219,373,716,1
132.53,41.62,15,129.088272,11.857351,246,280,546,1
132.85,31.0736,4,129.396173,4.687106,236,507,998,1
131.58,59.3704,0,130.809753,12.709773,208,334,633,1
129.25,6.4059,8,131.031481,6.087722,224,424,891,1
131.2,10.4419,5,131.279012,4.388059,272,368,716,1
129.5,29.8859,9,127.361605,23.995605,241,310,535,1
131.02,18.99,0,129.53963,4.350492,235,448,929,1
131.66,35.9651,3,129.132716,10.2548,255,469,874,1
130.54,47.48,20,131.015926,4.810568,211,299,646,1
132.11,23.9179,26,126.18716,18.412847,282,306,530,1
131.97,13.2956,7,131.901481,2.69743,198,276,682,1
129.55,364.4436,7,127.433827,9.422098,214,343,565,1
132.52,8.1891,4,131.987654,3.27053,201,299,702,1
128.6,24.8956,9,125.326667,25.43139,271,251,438,1
133.46,2.3219,8,131.854938,3.118619,204,291,653,1
130.66,31.5259,5,131.023704,4.489232,266,350,662,1
130.95,43.52,4,127.892963,11.902779,248,506,908,1
131.96,176.2099,11,131.256049,7.774074,239,386,779,1
132.21,30.5656,10,132.158148,6.037598,196,301,647,1
133.25,3.5596,11,131.530494,3.671984,224,293,706,1
132.49,4.9275,7,131.837778,6.990862,203,328,704,1
131.25,2.0931,6,130.785309,7.36251,199,338,664,1
130.08,198.8891,5,131.755802,17.201705,219,352,666,1
131.27,50.0176,4,129.517654,4.569505,260,280,536,1
132.77,15.2419,11,129.52037,15.282092,277,324,671,1
132.92,26.0051,10,132.261975,3.871089,231,330,720,1
130.25,13.3979,9,129.128148,3.685546,257,242,555,1
132.19,14.7536,3,132.224321,3.077623,200,320,726,1
131.79,7.4771,10,130.55679,4.505538,268,313,589,1
131.28,51.4611,11,130.275679,5.349055,230,300,618,1
131.99,50.0819,16,127.51679,9.758303,254,469,793,1
131.62,17.0899,3,132.063086,2.667893,194,300,730,1
130.6,13.1675,8,126.593086,18.108394,229,331,519,1
131.55,57.9219,4,131.360123,13.54889,211,359,665,1
