@relation 'ceratocystis_test_90_10_rgb_11-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.instance.Resample-B1.0-S1-Z2.0-no-replacement-weka.filters.unsupervised.attribute.Remove-R1-3'

@attribute feature2 numeric
@attribute feature5 numeric
@attribute feature23 numeric
@attribute feature27 numeric
@attribute feature32 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature45 numeric
@attribute class {0,1,2}

@data
128.05,15.8584,17,124.511728,28.792354,267,285,475,0
132.01,54.3131,4,129.991358,6.911146,263,463,856,0
133.54,11.43,12,132.346173,3.996236,216,314,741,0
131.86,37.8364,2,129.878519,7.996121,229,438,793,0
131.38,10.3004,7,130.026049,3.984884,236,435,924,0
132.42,430.82,3,131.322222,9.214279,226,319,630,0
131.66,85.0459,1,129.000988,8.059873,242,493,876,0
130.17,22.1916,8,128.182469,12.480598,239,287,585,0
129.53,41.94,9,131.76642,7.118834,212,413,897,0
131.73,43.5659,3,131.022469,8.357087,197,360,716,0
129.88,11.0739,12,128.680864,7.314618,249,306,587,0
133.82,24.02,8,131.588025,15.511491,224,352,659,0
130.74,30.8619,4,127.261235,15.493769,255,293,560,0
132.36,58.5299,6,128.089877,8.722515,271,469,795,0
133.05,83.9875,17,130.21642,5.693977,220,275,574,0
129.52,27.8979,16,124.566667,35.187766,275,300,473,0
131.41,24.2491,16,129.154198,5.088019,264,272,506,0
131.62,4.8336,3,132.198025,5.691412,191,300,624,0
131.98,39.0204,0,130.55963,3.138166,222,486,994,0
131.59,25.1675,8,130.011358,9.050223,274,339,562,0
128.88,37.1979,21,124.590617,16.554833,284,294,462,0
129.52,7.1536,16,127.147037,21.262381,282,305,517,0
131.04,21.3299,4,131.217654,10.134925,220,352,691,0
134.81,16.6356,8,132.400247,4.055017,221,306,677,0
131.59,7.98,15,132.066667,2.578733,186,381,920,0
130.9,51.9459,16,130.516173,4.056816,259,298,588,0
128.92,23.0676,12,127.052963,5.257064,292,260,469,0
131.25,6.2259,6,131.281852,4.369883,218,307,693,0
133.08,6.5784,2,131.879753,3.234583,210,280,656,0
115.81,294.78,10,109.120988,270.001906,440,476,520,1
101.66,156.9576,5,106.78963,179.301039,401,464,500,1
105.64,631.5475,4,106.924444,125.57948,452,449,497,1
114.92,308.4675,8,111.602099,112.212877,364,412,483,1
117.83,227.3579,8,107.180494,133.153536,391,476,526,1
114.58,149.2611,5,107.421728,164.896948,382,417,491,1
112.81,546.1811,3,107.718025,257.575296,513,420,478,1
102.25,78.5619,5,101.787037,50.024189,315,374,542,1
101.85,890.4251,9,108.741481,101.831748,388,444,492,1
102.76,622.0339,6,108.08,136.114286,403,405,455,1
101.13,258.1219,5,107.770494,164.285352,372,498,588,1
117.49,187.6724,10,112.726667,160.321113,350,387,506,1
117.43,915.3344,8,108.885185,170.71361,360,433,504,1
112.94,123.7219,2,110.955556,92.093536,395,432,492,1
109.7,542.5436,0,110.234691,199.701705,332,420,523,1
106.56,1222.2451,4,107.913951,109.240707,384,473,521,1
109.46,865.09,5,107.162593,149.016427,404,445,484,1
106.8,545.4576,13,110.269506,76.198281,343,438,516,1
111.1,903.5171,3,111.293457,85.683005,339,434,511,1
101.58,71.6376,5,105.586173,52.606491,379,404,521,1
105.19,376.5584,8,109.95358,123.666967,345,419,517,1
103.75,842.8011,6,107.357407,131.092798,350,418,485,1
104.47,639.7424,3,106.037901,106.396674,431,471,509,1
112.09,2297.2244,5,110.42679,157.058485,343,454,524,1
102.7,624.0244,9,105.157037,99.896098,410,507,556,1
102.82,30.4875,4,104.528272,65.541713,291,411,535,1
104.46,306.4584,9,105.574938,82.46669,388,451,528,1
121.19,186.0044,11,108.93284,153.775085,422,419,493,1
101.64,635.8756,4,106.387037,191.298047,390,431,458,1
111.4,466.5936,6,107.62,115.641351,367,429,488,1
102.08,118.0956,21,101.850988,41.241917,284,346,531,1
105.5,785.3184,14,106.167037,101.267482,397,490,552,1
120.69,255.9004,6,116.033827,121.174349,330,488,575,1
120.67,510.4024,5,107.132222,158.968242,459,446,493,1
102.69,73.2804,6,101.477901,33.795156,286,416,543,1
104.95,207.1275,10,106.175062,64.463906,319,474,525,1
110.57,761.9636,12,105.891358,97.39397,404,458,501,1
102.81,418.28,6,107.823951,126.796228,371,509,556,1
106.11,1526.4904,3,105.575309,137.438636,411,454,521,1
100.75,183.1496,6,104.058395,77.046512,413,431,518,1
109.24,594.7611,6,105.17037,128.277335,437,441,527,1
101.27,176.3059,3,105.306173,158.828985,377,390,456,1
106.54,279.3339,4,106.285802,102.717434,444,460,533,1
117.54,1215.0656,9,110.750988,96.843158,327,487,536,1
111.94,197.1571,7,109.011728,187.239084,370,419,519,1
111.86,1988.1564,8,107.863086,159.124837,353,425,441,1
105.53,904.8899,6,108.186049,141.85502,360,403,465,1
113.92,535.9675,5,112.308025,83.218448,332,427,502,1
109.06,2508.3875,1,111.080123,117.071059,335,496,516,1
119.48,374.3339,5,112.109136,104.781602,372,404,451,1
106.14,538.0744,5,105.924074,66.282395,354,499,526,1
104.17,189.4284,9,107.505062,95.049374,372,493,496,1
106.89,889.3011,4,106.498889,116.822334,470,451,478,1
102.77,508.8036,8,105.249506,78.221138,352,482,559,1
114.73,1151.7876,6,111.176543,82.427705,328,425,522,1
105.4,443.7904,5,109.399877,160.307042,329,382,487,1
105.79,342.87,7,106.817531,97.849878,426,475,525,1
115.04,366.0299,6,108.992346,124.358384,345,343,444,1
107.73,212.23,8,106.031852,67.422867,382,485,560,1
122.59,739.0891,2,107.36321,234.897588,444,407,449,1
106.52,482.7771,6,107.47037,123.155267,340,476,525,1
101.73,521.4024,8,105.972346,147.187022,393,421,470,1
103.05,111.8084,9,105.602963,61.276178,401,430,522,1
119.76,198.5556,6,119.651481,92.25726,437,482,611,1
103.41,956.5284,2,111.094815,73.861226,345,481,546,1
104.92,458.8499,4,109.093086,147.606545,456,463,540,1
110.38,921.9396,7,111.522099,129.647625,361,402,448,1
106.33,355.6539,6,104.471728,65.699884,291,431,535,1
100.2,586.89,7,106.685679,229.699994,526,428,447,1
120.82,227.7636,8,111.066049,169.821768,365,440,501,1
111.49,383.5556,1,108.973086,115.363047,327,441,523,1
102.66,641.2936,7,110.413827,183.51771,429,422,485,1
106.41,246.4004,11,107.035802,85.012216,373,452,541,1
110.74,664.7896,9,105.154691,86.020973,325,443,533,1
108.97,1396.0716,4,106.31716,90.950433,370,439,475,1
116.38,711.1784,11,110.829136,153.501486,376,452,507,1
107.63,500.4131,8,107.077901,168.252864,407,472,487,1
117.3,191.1339,7,111.094074,146.103485,487,453,530,1
106.01,144.5059,8,105.808272,59.943302,363,429,523,1
101.94,261.6219,6,109.93716,130.229109,334,427,480,1
103.44,273.6451,9,105.73284,81.763618,316,475,525,1
113.42,595.4979,15,106.661852,148.788372,334,348,477,1
110.62,508.9244,3,107.94284,182.231078,441,467,548,1
117.31,471.11,7,109.707531,120.209345,377,458,500,1
104.34,1023.5664,3,108.954444,129.589276,389,442,496,1
114.37,164.0819,5,107.134938,163.205556,421,484,541,1
104.49,111.0296,6,102.876667,45.092743,282,399,556,1
99.8,179.1179,4,105.196543,66.50439,328,431,487,1
112.67,548.0756,4,107.514074,89.817197,347,434,465,1
101.99,179.2699,6,107.090247,72.671402,364,454,499,1
101.11,264.0275,3,105.95037,77.050995,426,454,509,1
103.27,627.7971,5,106.577778,144.202823,372,428,501,1
108.4,1497.4876,5,107.309012,92.787394,376,466,537,1
103.4,165.5059,5,105.691975,85.514664,406,398,489,1
101,483.1331,9,103.973086,68.23442,336,451,508,1
106.97,402.9971,7,106.810864,107.682766,344,404,442,1
115.81,480.5756,4,108.364074,159.261746,379,429,464,1
118.53,169.2276,4,111.896296,189.589499,450,458,530,1
106.12,735.74,4,103.802222,54.63754,239,391,541,1
104.79,1448.3771,12,104.537284,105.627013,313,515,498,1
103.62,140.8584,13,107.132222,113.660271,327,528,586,1
108.23,1863.1475,17,105.621111,106.148518,290,507,554,1
105.88,1748.0475,8,106.563704,82.316617,346,487,557,1
107.63,995.3019,4,105.985185,97.600067,388,403,517,1
107.81,451.3011,5,106.631481,43.376906,388,399,488,1
103.5,175.7116,9,105.853704,63.321137,340,502,513,1
107.28,407.8764,6,108.220988,113.692126,335,457,535,1
100.55,213.3056,7,108.018148,127.715697,325,468,481,1
107.86,369.95,5,107.008642,123.756667,331,491,534,1
98.98,29.8075,4,101.873086,53.773051,310,388,557,1
105.52,375.0579,5,106.72642,77.018087,365,439,499,1
107.51,772.8139,7,107.829877,199.832222,454,423,461,1
111.49,760.2256,5,104.878148,77.135264,420,443,494,1
104.2,169.5651,12,106.94037,75.36784,372,407,502,1
103.16,1838.5011,2,105.559506,199.965975,431,437,496,1
113.73,715.9459,6,109.885185,99.268555,420,420,490,1
106.59,405.6699,4,106.525185,97.199651,343,461,501,1
118.48,57.7875,7,107.53679,146.261316,435,481,509,1
100.58,234.3499,7,106.680741,180.182334,448,495,528,1
101.53,578.0316,10,107.644568,189.091168,472,393,488,1
105.83,383.3539,6,105.771235,75.836897,385,436,494,1
116.37,622.3179,5,112.156173,108.116679,337,416,446,1
99.96,582.1244,6,108.737407,171.708893,427,417,473,1
113.62,158.56,6,106.691358,89.702232,392,491,534,1
103.07,75.4284,8,105.22358,51.892054,373,414,528,1
102.06,253.8899,2,110.414321,133.499401,373,491,539,1
101.14,44.7104,6,101.992469,55.089932,276,397,561,1
107.44,1791.2275,3,107.809753,155.210563,426,432,478,1
116.49,690.4131,5,110.401111,117.831079,437,447,522,1
114.82,598.9939,8,110.170988,146.441804,322,402,495,1
98.15,48.4931,8,103.222222,68.477874,268,413,555,1
101.07,1043.4251,5,105.444568,217.960134,540,407,453,1
96.02,273.9971,7,103.811235,155.119298,465,458,512,1
108.06,661.43,3,106.14679,86.564755,366,449,520,1
117.46,495.5804,4,111.945926,89.193318,319,421,520,1
102.22,256.6916,11,106.362099,106.974801,383,444,498,1
105.51,717.58,5,109.29,200.452436,451,449,529,1
104.1,364.3291,5,105.572963,114.829771,408,419,450,1
99.17,22.2384,9,102.900247,48.834574,275,386,508,1
103.63,618.06,10,107.060494,114.738026,352,405,499,1
117.52,99.1616,5,107.440617,112.245772,361,389,460,1
122.92,161.6864,4,113.169877,179.48051,338,388,484,1
103.12,241.1419,6,106.09642,144.148313,446,445,480,1
115.68,487.4291,12,107.287531,105.70299,395,497,582,1
105.64,152.2979,6,107.361481,94.864446,400,461,543,1
104.54,580.5379,7,106.69642,111.597454,409,472,555,1
105.01,354.9675,3,106.621111,166.63365,336,367,460,1
105.23,548.4675,1,107.148889,166.4779,404,478,500,1
102.63,2225.1956,10,112.053457,177.039826,432,427,511,1
102.04,92.8924,1,104.880247,46.597465,365,400,468,1
101.54,754.3659,2,106.453827,115.555665,438,447,490,1
110.15,108.7579,8,108.079259,135.885354,358,475,511,1
118,196.3636,12,110.765432,163.785149,390,463,503,1
104.51,509.7499,8,109.852593,133.091088,397,435,460,1
107.13,533.4624,5,106.591605,99.376837,386,482,558,1
108.51,537.1771,3,110.696914,107.138031,366,409,480,1
109.88,474.9019,8,107.408765,111.07824,340,497,543,1
116.43,350.5739,5,110.316543,140.630471,335,432,541,1
108.57,219.0739,3,107.319259,89.865141,350,532,566,1
115.82,413.3611,5,109.189506,178.574255,405,503,547,1
117.3,188.9104,7,111.001111,57.411366,345,382,430,1
106.21,2175.0731,12,108.220247,189.50857,340,413,485,1
103.54,465.9696,5,107.458519,160.136373,404,415,468,1
108.88,1009.1824,8,105.624074,134.896698,490,447,501,1
105.11,420.7051,3,109.610247,140.439545,345,422,472,1
99.53,350.4875,4,108.196914,146.410856,434,426,472,1
110.75,178.4851,7,105.580741,99.522562,377,503,544,1
107.29,376.64,8,106.595185,85.59834,345,461,508,1
101.39,74.9424,6,107.699506,115.551867,399,502,557,1
102.34,529.3276,5,108.161975,152.777965,361,429,519,1
101.79,736.2116,9,105.450617,123.265659,362,399,481,1
103.48,124.79,6,106.729877,65.53442,357,387,470,1
110.21,186.7336,4,107.89284,110.92532,348,447,481,1
105.59,613.6696,4,106.400123,198.789981,427,516,586,1
108.95,298.9811,6,114.013827,60.002529,322,433,510,1
106.07,821.2011,9,105.962346,115.742013,412,491,558,1
103.7,159.4744,7,110.020988,81.73324,351,454,519,1
100.33,249.2875,9,104.682346,156.567951,449,476,542,1
113.24,984.5124,11,105.095432,196.722867,414,462,497,1
102.2,749.1944,1,105.637901,90.350862,399,491,568,1
105.25,428.0004,5,106.586173,160.035485,538,470,501,1
112.42,414.1756,10,109.658272,138.710756,367,440,506,1
103.49,528.0456,8,106.77358,134.614854,393,473,499,1
101.33,347.7904,5,107.490123,196.296049,379,449,466,1
104.46,1043.56,9,107.308642,120.950917,415,491,530,1
104.4,321.7979,5,109.144321,110.366955,314,453,506,1
101.81,128.3675,9,103.130247,60.079391,298,404,553,1
113.27,799.6304,1,109.40358,188.553075,349,429,506,1
106.98,2922.5675,6,106.426914,110.199423,455,446,544,1
103.89,397.3275,7,110.466914,125.973981,372,434,487,1
108.06,271.3264,2,113.859136,86.34193,349,415,516,1
97.95,952.9459,5,109.190247,220.007415,383,445,521,1
103.56,965.3419,8,107.92358,171.261789,476,434,486,1
107.36,466.0564,8,110.038765,132.540944,330,407,491,1
105.99,514.9371,6,106.997284,64.784932,361,481,555,1
103.37,147.5796,4,103.996914,47.839645,342,405,527,1
106.22,1016.6476,5,106.429259,163.946543,429,418,460,1
101.74,719.2504,12,108.373333,167.817593,411,420,464,1
102.16,1213.9736,3,109.036914,181.713368,407,429,514,1
100.1,245.5251,6,105.990741,172.961869,391,411,443,1
106.04,186.6504,4,104.896296,43.240731,337,413,583,1
119.66,281.6644,7,105.817407,155.104011,385,465,537,1
112.56,366.7475,2,108.972469,139.298302,284,445,511,1
101.97,1569.8904,14,106.348889,178.796209,403,436,466,1
104.06,695.3904,3,106.469259,121.286725,433,448,493,1
107.81,767.3691,6,106.536049,142.285577,380,499,569,1
103.78,614.0075,8,107.197037,138.535944,359,461,482,1
112.41,377.9484,10,107.559877,157.232438,413,482,523,1
109.75,725.8524,6,111.499012,157.56329,352,389,531,1
98.19,252.1251,1,106.989753,181.222753,372,421,459,1
102.72,185.9619,10,105.391111,179.225649,431,457,518,1
108.5,430.0331,5,110.71679,106.346884,316,402,490,1
106.88,1191.35,11,108.855679,125.382928,364,507,522,1
102.17,444.7644,7,105.972346,203.440024,428,388,478,1
122.86,98.0184,3,106.836914,207.275648,468,440,496,1
102.2,509.7364,6,108.17321,148.61356,352,428,514,1
103.63,1657.58,2,107.935926,237.063277,452,438,494,1
101.57,557.5675,8,109.046296,134.287273,370,459,523,1
106.71,1141.0419,5,107.105556,176.245512,371,418,447,1
117.97,200.1099,7,110.952099,177.913893,339,402,492,1
108.85,1968.2691,1,109.872593,121.027232,364,499,567,1
111.57,1554.8539,7,108.292963,92.911101,355,524,567,1
101.21,614.5299,6,106.294321,183.113131,477,487,481,1
108.65,969.5696,8,108.155062,133.72824,332,432,487,1
101.68,17.9859,7,103.440494,60.60854,269,367,540,1
113.69,551.7611,16,106.850494,163.351042,331,361,415,1
111.24,2204.5304,8,108.414074,155.7593,447,446,487,1
110.03,1569.1499,8,106.641975,129.142715,382,435,496,1
111.15,1287.2516,8,107.438148,140.565259,382,496,545,1
104.23,156.3496,5,107.270741,107.891219,397,411,484,1
121.46,229.4576,8,113.656667,87.375051,337,410,518,1
116.47,3102.91,10,106.554444,102.333873,349,424,471,1
104.88,1285.2299,2,105.646667,94.384636,443,511,558,1
108.62,1577.0396,5,108.949136,111.623532,383,494,519,1
111.34,4721.1291,3,106.646173,193.334215,388,450,490,1
103.78,350.64,3,107.639012,149.860166,343,496,549,1
105,414.2891,11,107.748889,167.659426,412,421,481,1
114.07,1256.9324,6,107.114691,98.748749,379,380,507,1
121.86,310.1075,4,108.504938,167.741336,446,428,463,1
116.1,101.1476,12,110.194074,98.42434,354,419,510,1
119.85,125.3651,6,110.743457,80.431723,336,404,498,1
109.3,1108.3691,10,104.98358,57.527338,419,393,522,1
109.3,1678.5379,10,104.886049,89.828704,347,506,590,1
110.5,209.0075,8,109.868148,105.940763,370,417,516,1
109.93,663.2371,17,105.840864,141.932839,321,493,514,1
103.41,117.7876,3,105.646914,90.968711,364,494,524,1
105.67,254.1756,10,107.892593,211.72515,399,401,468,1
101.1,411.2491,6,105.502099,137.929405,406,445,528,1
100.65,342.0139,7,105.790617,149.702861,475,422,489,1
115.57,1111.2076,5,109.043951,170.820028,414,423,454,1
118.84,52.3259,13,109.207407,237.72882,397,464,562,1
107.05,2711.9475,9,109.532346,130.948236,441,456,475,1
103.04,216.2716,10,106.161111,93.668469,361,420,496,1
103.07,908.1891,4,108.479877,157.579015,314,428,498,1
119.99,133.9875,6,106.851111,138.17088,366,480,502,1
112.93,423.6819,4,108.560617,129.372735,416,476,501,1
103.14,458.8739,7,111.435556,131.248972,384,433,484,1
108.72,507.8836,11,111.767407,89.800061,339,452,484,1
102.75,269.0971,10,103.710864,59.637723,267,378,543,1
105.54,251.8579,1,103.472099,51.288088,258,401,555,1
117.87,151.7736,6,107.236543,163.812874,423,491,535,1
117.89,37.1475,3,105.704074,91.312569,363,453,524,1
110.32,1491.34,5,107.24358,190.389791,457,419,502,1
128.1,500.3331,2,109.300617,88.035528,334,442,543,1
105.88,746.4224,2,104.390741,59.176449,259,410,509,1
119.11,115.5996,5,111.070247,106.593603,317,410,514,1
111.28,2598.3179,10,108.171481,154.106899,397,432,500,1
122.6,37.7691,8,114.527407,139.715511,328,419,517,1
102.31,486.2396,9,106.091235,129.528259,389,425,489,1
105.9,350.1075,7,106.431728,98.701699,385,423,511,1
114.99,843.5411,3,109.832593,205.759135,441,424,483,1
98.68,241.0539,7,106.034568,172.094301,480,441,460,1
108.19,313.6644,5,110.245679,100.122803,373,426,507,1
108.17,888.3476,4,107.221111,53.951022,394,498,560,1
116.64,134.5771,8,109.36284,114.43463,423,423,482,1
103.25,302.3264,12,106.458765,108.686457,417,454,520,1
111.65,647.6459,3,106.509012,76.4507,376,492,563,1
101.68,433.8339,6,104.742222,160.300695,603,414,485,1
104.43,133.7204,4,104.804444,67.705304,314,396,499,1
115.96,396.9875,4,111.605556,176.826326,333,487,490,1
120.96,79.3196,13,111.796173,186.540778,446,480,532,1
105.05,401.2356,8,105.04716,36.853034,374,481,526,1
106.91,503.5131,5,106.683827,97.99389,395,494,540,1
110.25,830.0675,4,106.703086,140.442245,361,534,571,1
118.05,337.7484,5,111.736296,155.92323,314,400,498,1
103.33,155.2875,3,104.614321,64.358045,337,487,562,1
111.82,758.9339,8,108.860123,141.249925,380,480,520,1
111.25,1206.15,9,110.096914,119.908233,460,443,524,1
117.44,304.2476,4,109.491235,151.049624,364,456,543,1
105.67,612.8891,3,109.044815,118.758936,394,431,501,1
108.77,393.3704,10,107.129877,150.385949,374,424,481,1
106.86,917.7299,1,108.429383,189.695545,475,519,556,1
105.77,654.4539,9,106.04,117.94333,380,468,567,1
105.39,666.27,8,106.061481,104.095566,443,434,464,1
98.67,230.1076,10,104.959877,195.363951,440,485,514,1
116.26,760.7404,5,112.650741,148.614691,491,524,589,1
104.89,355.3051,10,109.126173,63.229713,319,421,463,1
99.59,127.4691,4,102.817407,57.452843,264,385,529,1
117.02,226.3619,3,110.231235,153.70747,320,393,496,1
111.67,760.8864,6,110.121235,72.158804,358,433,484,1
100.11,374.7659,5,107.34716,156.237702,514,486,516,1
110.84,287.5836,6,107.46963,143.512936,339,499,536,1
104.83,318.8064,5,107.638889,160.761167,347,435,504,1
117.38,197.8636,5,111.04642,128.056041,302,476,512,1
103.45,790.6179,4,109.49,105.17685,380,462,534,1
115.47,180.8236,8,118.774321,117.977813,544,444,579,1
107.79,262.4196,4,106.178025,69.460497,415,435,487,1
111.23,1021.52,6,110.977654,81.532991,319,390,476,1
103.52,446.29,4,108.834321,102.201308,351,471,542,1
105.7,1443.2016,13,109.863951,201.500198,392,417,544,1
108,802.7451,5,106.236543,70.669139,337,500,568,1
104.17,387.3531,3,105.334444,93.047322,320,437,508,1
108.5,1088.5424,5,111.41,118.768329,419,449,530,1
104.25,722.9339,3,105.151235,120.885649,321,369,442,1
105.95,505.5979,5,102.811975,36.157841,294,383,583,1
105.56,1335.5204,7,104.966296,100.287776,452,441,493,1
118.29,228.12,5,106.154568,201.655186,456,453,536,1
104.38,569.0771,0,107.005185,113.032679,340,491,548,1
102.05,242.0516,2,106.110494,124.640727,417,459,538,1
112.27,1169.92,6,108.45,156.755233,380,419,534,1
107.71,421.7851,8,108.500494,130.703472,378,485,510,1
107.5,271.4384,11,108.63358,128.009104,359,470,545,1
109.56,1724.6164,7,110.380864,122.982459,348,523,559,1
108.59,1941.0384,9,107.244938,174.956575,402,438,497,1
106.35,574.2371,7,106.566914,180.414165,477,403,455,1
100.78,502.9524,3,106.426914,180.92668,367,449,453,1
107.03,473.15,10,105.67642,84.959351,418,464,513,1
104.57,420.1264,6,110.549383,95.683302,348,408,473,1
115.14,1743.1475,6,109.20642,155.196406,366,412,488,1
102.25,467.2664,5,108.60963,149.951472,359,485,527,1
105.35,978.0851,5,108.314568,144.297001,373,414,490,1
102.57,734.4179,4,106.687778,167.50776,432,413,504,1
119.94,110.7419,9,110.772099,115.31319,350,429,498,1
105.57,1625.0771,4,109.400864,201.895267,383,443,531,1
108.46,735.5611,1,108.977284,83486,323,508,545,1
111.35,1397.0771,5,108.943457,143.419068,377,439,511,1
103.74,525.1275,7,106.788889,104.691531,369,442,518,1
105.69,1086.3819,2,107.014938,88.805058,331,385,472,1
118.76,75.05,4,111.262963,113.758459,354,460,514,1
106.38,729.8091,1,109.668395,145.681765,381,399,456,1
115.3,456.5664,3,114.720741,161.086184,478,387,524,1
120.52,89.4859,10,111.817407,88.422086,345,415,477,1
116.32,214.9224,7,110.185432,176.527281,435,427,454,1
103.12,1959.2691,5,107.271235,221.032923,556,477,530,1
106.56,224.3075,10,110.950741,143.580034,432,424,534,1
117.68,520.8424,13,112.516296,76.205664,358,410,454,1
102.13,68.2451,4,107.333827,115.46315,419,453,543,1
105.86,946.9371,8,106.342963,155.66051,432,447,505,1
108.05,1351.5316,4,108.429506,120.725504,358,423,500,1
112.45,440.5819,7,108.428519,156.289275,451,416,472,1
111.67,781.1836,9,106.81284,158.585573,461,439,483,1
105.15,613.7979,9,107.255802,113.786748,411,419,464,1
103.63,280.1339,5,105.646543,167.326909,358,428,462,1
101.59,41.2091,4,105.214691,67.060964,379,472,525,1
118.69,151.5444,9,107.337407,133.968422,413,465,527,1
105.38,89.6016,6,105.203704,40.722675,395,432,519,1
105.42,414.5011,7,107.57037,86.759338,348,442,493,1
104.23,241.7459,4,107.805309,84.049822,413,408,483,1
104.7,514.3075,10,107.271111,261.820069,397,429,444,1
108.61,395.71,5,108.085926,106.506059,324,469,547,1
111.09,479.6104,1,104.877654,75.681137,297,402,569,1
105.72,445.8771,4,107.377654,190.229989,416,429,457,1
104.21,258.8011,8,106.245432,162.897459,477,418,455,1
115.31,253.1771,6,111.983704,101.43986,364,453,507,1
105.46,176.9916,3,108.362469,105.99436,445,442,517,1
104.19,450.56,3,106.564938,91.138037,298,434,522,1
110.25,599.6611,5,106.858148,111.996511,366,494,541,1
105.73,119.7184,4,106.35963,74.677963,382,437,522,1
102.25,770.28,9,107.473457,127.517212,330,453,497,1
106.13,1008.3219,0,104.444938,76.031475,344,452,538,1
101.94,777.1496,10,107.312716,155.123511,368,436,512,1
117.65,2544.5464,4,106.726667,248.353916,564,446,471,1
109.88,1295.9084,7,108.720864,156.88935,339,484,542,1
117.53,2762.9896,1,109.935185,162.760518,448,457,520,1
102.52,135.9659,9,107.528889,87.887445,440,351,462,1
102.39,375.1596,7,108.413457,150.867901,348,414,481,1
128.47,14.7924,5,119.632222,157.816743,391,455,549,1
113.75,157.9996,15,111.30716,82.373965,361,434,512,1
98.62,447.7939,4,104.828642,183.665027,457,459,505,1
105.79,908.9275,16,105.348519,84.797443,339,430,531,1
103.16,1134.5996,7,106.371605,154.015886,377,494,531,1
104.49,340.8424,6,106.131605,64.786136,377,404,494,1
113.52,1236.0184,6,111.144815,140.071654,366,375,471,1
104.46,1070.1091,3,106.549136,114.195309,443,439,502,1
106.79,880.6604,3,109.209506,119.302459,389,423,452,1
100.81,911.0956,7,106.027037,131.460134,388,495,564,1
103.41,1920.1216,5,103.646667,154.153429,486,453,535,1
101.56,1348.2075,6,105.411358,166.469885,416,431,479,1
105.87,1257.9216,2,106.687037,84.827284,369,507,583,1
101.31,150.1499,6,106.510741,157.458334,449,461,511,1
119.18,558.6059,3,113.12358,142.30443,358,499,574,1
109.5,680.2636,1,108.320617,88.600943,343,441,548,1
115.02,209.4364,6,107.239383,100.224883,354,477,513,1
104.93,460.7836,7,108.154074,88.585625,353,470,537,1
102.56,228.2851,6,104.921358,103.852924,330,443,529,1
115.37,525.7276,2,109.734074,195.297448,381,440,511,1
107,1530.5196,6,106.802346,140.558116,389,450,506,1
107.35,385.2756,5,106.865185,121.113783,365,428,469,1
103.31,398.4336,7,106.898889,188.26968,442,467,493,1
109.25,378.8884,9,110.653951,81.482849,366,443,503,1
109.79,2555.5496,3,106.127778,157.683619,417,481,519,1
107.59,670.91,4,105.959259,55.717294,325,482,538,1
102.98,454.6571,2,106.678765,147.379406,362,446,536,1
108.27,1070.8376,7,105.068889,41.373368,358,402,511,1
103.42,291.3475,7,106.007284,116.005299,473,460,553,1
104.36,130.0099,5,104.877531,73.300468,345,524,572,1
123.98,143.7156,7,107.181728,166.985807,442,447,484,1
105.9,207.4459,8,108.477778,112.175013,377,469,544,1
103.82,260.64,6,107.362593,79.113738,343,499,557,1
110.03,2050.5819,10,106.74037,96.292711,346,491,538,1
112.9,749.4996,6,111.397901,157.488953,345,418,470,1
104.15,270.64,10,104.891728,102.591051,427,425,513,1
104.23,150.8059,7,107.047284,121.255317,362,463,507,1
102.88,739.2964,5,104.36963,105.028996,412,450,495,1
99.53,45.0259,8,102.543951,51.429407,294,372,499,1
115.34,236.8979,6,108.633457,146.603373,355,496,537,1
106.32,956.1864,4,108.388889,109.363886,473,440,519,1
111.21,208.0931,11,108.234568,188.306869,414,416,483,1
109.43,1564.2224,5,108.274938,168.556887,326,384,485,1
106.97,708.2139,12,108.376667,165.206322,375,458,492,1
103.17,73.9444,7,105.713086,86.118169,395,433,521,1
103.12,469.5579,4,104.488148,108.326294,395,418,485,1
103,459.5075,12,106.799012,161.739163,388,482,498,1
105.2,1028.0019,1,104.403951,79.59367,287,357,470,1
104.61,304.9664,8,106.69716,96.508094,314,400,532,1
101.74,112.7796,2,104.710741,58.049011,377,441,544,1
124.83,23.5051,7,117.609259,97.511396,359,434,550,1
106.4,884.13,6,107.613333,102.451002,395,496,519,1
114.77,263.5579,15,107.950741,109.239322,351,469,498,1
111.83,843.2136,3,108.76037,254.70953,407,451,529,1
104.66,263.0096,7,106.65358,70.309365,395,397,486,1
108.17,889.6739,6,107.617654,125.129276,391,437,479,1
106.15,392.6939,7,108.638519,106.122424,327,443,498,1
100.4,33.82,10,101.999136,39.358146,317,375,582,1
104.8,186.3776,12,110.42284,87.490209,330,390,461,1
108.56,214.4299,8,108.563086,61.831822,380,446,520,1
102.92,603.1379,9,108.804074,153.417456,454,475,529,1
106.06,919.2796,2,106.04679,52.35547,381,394,518,1
106.11,484.77,7,105.466173,105.106048,366,384,437,1
105.25,514.1211,4,108.846049,186.922837,477,417,487,1
104.46,132.5744,6,105.173086,37.311124,415,432,498,1
103.35,317.0744,7,105.49679,139.272192,359,411,443,1
117.19,858.1824,2,108.474938,180.730938,442,454,525,1
